appearance_id,capture_date,bee_number,assigned_tag,tag_type,tag_id,status,image_count,angles,declared_tags,decoder_statuses,review_flags,source_assigned_tag,source_status,reviewed_tag,review_status,review_note,domain_status,analysis_included
2026-05-29/bee-17,2026-05-29,17,aruco:31,aruco,31,assigned,1,1,aruco:31,decoder_conflict,decoder_competition_or_disagreement,aruco:31,assigned,aruco:31,confirmed,,in_domain,true
2026-05-29/bee-18,2026-05-29,18,aruco:15,aruco,15,assigned,1,1,aruco:15,decoder_conflict,decoder_competition_or_disagreement,aruco:15,assigned,aruco:15,confirmed,,in_domain,true
2026-05-29/bee-19,2026-05-29,19,aruco:18,aruco,18,assigned,1,1,aruco:18,decoder_confirmed,,aruco:18,assigned,aruco:18,confirmed,,in_domain,true
2026-05-29/bee-20,2026-05-29,20,aruco:6,aruco,6,assigned,2,1;2,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:6,confirmed,,in_domain,true
2026-05-29/bee-21,2026-05-29,21,aruco:35,aruco,35,assigned,1,1,aruco:35,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:35,assigned,aruco:35,confirmed,,in_domain,true
2026-05-29/bee-22,2026-05-29,22,aruco:42,aruco,42,assigned,1,1,aruco:42,decoder_conflict,decoder_competition_or_disagreement,aruco:42,assigned,aruco:42,confirmed,,in_domain,true
2026-05-29/bee-23,2026-05-29,23,aruco:23,aruco,23,assigned,1,1,aruco:23,decoder_conflict,decoder_competition_or_disagreement,aruco:23,assigned,aruco:23,confirmed,,in_domain,true
2026-05-29/bee-24,2026-05-29,24,aruco:16,aruco,16,assigned,1,1,aruco:16,decoder_conflict,decoder_competition_or_disagreement,aruco:16,assigned,aruco:16,confirmed,,in_domain,true
2026-05-29/bee-25,2026-05-29,25,aruco:34,aruco,34,assigned,1,1,aruco:34,decoder_conflict,decoder_competition_or_disagreement,aruco:34,assigned,aruco:34,confirmed,,in_domain,true
2026-05-29/bee-26,2026-05-29,26,aruco:58,aruco,58,assigned,1,1,aruco:58,decoder_confirmed,,aruco:58,assigned,aruco:58,confirmed,,in_domain,true
2026-05-29/bee-27,2026-05-29,27,aruco:25,aruco,25,assigned,1,1,aruco:25,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:25,assigned,aruco:25,confirmed,,in_domain,true
2026-05-29/bee-28,2026-05-29,28,aruco:49,aruco,49,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:49,confirmed,,in_domain,true
2026-05-29/bee-29,2026-05-29,29,aruco:30,aruco,30,assigned,1,1,,no_tag_decoded,decoder_did_not_confirm_all_images,,missing_tag,aruco:30,confirmed,,in_domain,true
2026-05-29/bee-30,2026-05-29,30,aruco:57,aruco,57,assigned,1,1,aruco:57,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:57,assigned,aruco:57,confirmed,,in_domain,true
2026-05-29/bee-31,2026-05-29,31,aruco:52,aruco,52,assigned,2,1;2,aruco:52,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:52,assigned,aruco:52,confirmed,,in_domain,true
2026-05-29/bee-32,2026-05-29,32,aruco:120,aruco,120,assigned,1,1,aruco:120,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:120,assigned,aruco:120,confirmed,,in_domain,true
2026-05-29/bee-33,2026-05-29,33,aruco:17,aruco,17,assigned,1,1,aruco:17,decoder_no_confirmation,decoder_did_not_confirm_all_images;same_tag_used_by_multiple_bee_numbers_same_day,aruco:17,assigned,aruco:17,confirmed,,in_domain,true
2026-05-29/bee-34,2026-05-29,34,aruco:13,aruco,13,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:13,confirmed,,in_domain,true
2026-05-29/bee-35,2026-05-29,35,aruco:47,aruco,47,assigned,2,1;2,aruco:47,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:47,assigned,aruco:47,confirmed,,in_domain,true
2026-05-29/bee-36,2026-05-29,36,aruco:40,aruco,40,assigned,1,1,aruco:40,decoder_conflict,decoder_competition_or_disagreement,aruco:40,assigned,aruco:40,confirmed,,in_domain,true
2026-05-29/bee-37,2026-05-29,37,aruco:41,aruco,41,assigned,1,1,aruco:41,decoder_conflict,decoder_competition_or_disagreement,aruco:41,assigned,aruco:41,confirmed,,in_domain,true
2026-05-29/bee-38,2026-05-29,38,aruco:39,aruco,39,assigned,2,1;2,aruco:39,decoder_conflict,decoder_competition_or_disagreement,aruco:39,assigned,aruco:39,confirmed,,in_domain,true
2026-05-29/bee-39,2026-05-29,39,aruco:1,aruco,1,assigned,1,1,aruco:1,decoder_conflict,decoder_competition_or_disagreement,aruco:1,assigned,aruco:1,confirmed,,in_domain,true
2026-05-29/bee-40,2026-05-29,40,aruco:191,aruco,191,assigned,1,1,aruco:191,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:191,assigned,aruco:191,confirmed,,in_domain,true
2026-05-29/bee-41,2026-05-29,41,aruco:56,aruco,56,assigned,2,1;2,aruco:56,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:56,assigned,aruco:56,confirmed,,in_domain,true
2026-05-29/bee-42,2026-05-29,42,aruco:195,aruco,195,assigned,1,1,aruco:195,decoder_confirmed,,aruco:195,assigned,aruco:195,confirmed,,in_domain,true
2026-05-29/bee-43,2026-05-29,43,aruco:197,aruco,197,assigned,1,1,aruco:197,decoder_conflict,decoder_competition_or_disagreement,aruco:197,assigned,aruco:197,confirmed,,in_domain,true
2026-05-29/bee-44,2026-05-29,44,aruco:179,aruco,179,assigned,1,1,aruco:179,decoder_conflict,decoder_competition_or_disagreement,aruco:179,assigned,aruco:179,confirmed,,in_domain,true
2026-05-29/bee-45,2026-05-29,45,aruco:28,aruco,28,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:28,confirmed,,in_domain,true
2026-05-29/bee-46,2026-05-29,46,aruco:187,aruco,187,assigned,2,1;2,aruco:187,decoder_conflict,decoder_competition_or_disagreement,aruco:187,assigned,aruco:187,confirmed,,in_domain,true
2026-05-29/bee-47,2026-05-29,47,aruco:189,aruco,189,assigned,1,1,aruco:189,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:189,assigned,aruco:189,confirmed,,in_domain,true
2026-05-29/bee-48,2026-05-29,48,aruco:166,aruco,166,assigned,2,1;2,aruco:166,decoder_confirmed_with_competing_ids;decoder_conflict,decoder_competition_or_disagreement,aruco:166,assigned,aruco:166,confirmed,,in_domain,true
2026-05-29/bee-49,2026-05-29,49,aruco:190,aruco,190,assigned,1,1,aruco:109,decoder_conflict,decoder_competition_or_disagreement,aruco:109,assigned,aruco:190,confirmed,,in_domain,true
2026-05-29/bee-50,2026-05-29,50,aruco:169,aruco,169,assigned,1,1,aruco:169,decoder_confirmed,,aruco:169,assigned,aruco:169,confirmed,,in_domain,true
2026-05-29/bee-51,2026-05-29,51,aruco:172,aruco,172,assigned,1,1,aruco:172,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:172,assigned,aruco:172,confirmed,,in_domain,true
2026-05-29/bee-52,2026-05-29,52,aruco:168,aruco,168,assigned,1,1,aruco:168,decoder_conflict,decoder_competition_or_disagreement,aruco:168,assigned,aruco:168,confirmed,,in_domain,true
2026-05-29/bee-53,2026-05-29,53,aruco:167,aruco,167,assigned,1,1,aruco:2613,decoder_conflict,decoder_competition_or_disagreement,aruco:2613,assigned,aruco:167,confirmed,,in_domain,true
2026-05-29/bee-54,2026-05-29,54,aruco:175,aruco,175,assigned,1,1,aruco:175,decoder_conflict,decoder_competition_or_disagreement,aruco:175,assigned,aruco:175,confirmed,,in_domain,true
2026-05-29/bee-55,2026-05-29,55,aruco:67,aruco,67,assigned,2,1;2,aruco:67,decoder_conflict,decoder_competition_or_disagreement,aruco:67,assigned,aruco:67,confirmed,,in_domain,true
2026-05-29/bee-56,2026-05-29,56,aruco:170,aruco,170,assigned,1,1,aruco:170,decoder_conflict,decoder_competition_or_disagreement,aruco:170,assigned,aruco:170,confirmed,,in_domain,true
2026-05-29/bee-57,2026-05-29,57,aruco:174,aruco,174,assigned,1,1,aruco:174,decoder_conflict,decoder_competition_or_disagreement,aruco:174,assigned,aruco:174,confirmed,,in_domain,true
2026-05-29/bee-58,2026-05-29,58,aruco:192,aruco,192,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:192,confirmed,,in_domain,true
2026-05-29/bee-59,2026-05-29,59,aruco:200,aruco,200,assigned,1,1,aruco:200,decoder_conflict,decoder_competition_or_disagreement,aruco:200,assigned,aruco:200,confirmed,,in_domain,true
2026-05-29/bee-60,2026-05-29,60,aruco:181,aruco,181,assigned,1,1,aruco:181,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:181,assigned,aruco:181,confirmed,,in_domain,true
2026-05-29/bee-61,2026-05-29,61,aruco:188,aruco,188,assigned,1,1,aruco:188,decoder_conflict,decoder_competition_or_disagreement,aruco:188,assigned,aruco:188,confirmed,,in_domain,true
2026-06-01/bee-1,2026-06-01,1,aruco:134,aruco,134,assigned,1,1,aruco:134,decoder_conflict,decoder_competition_or_disagreement,aruco:134,assigned,aruco:134,confirmed,,in_domain,true
2026-06-01/bee-2,2026-06-01,2,aruco:140,aruco,140,assigned,1,1,aruco:140,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:140,assigned,aruco:140,confirmed,,in_domain,true
2026-06-01/bee-3,2026-06-01,3,aruco:147,aruco,147,assigned,1,1,aruco:147,decoder_conflict,decoder_competition_or_disagreement,aruco:147,assigned,aruco:147,confirmed,,in_domain,true
2026-06-01/bee-4,2026-06-01,4,aruco:150,aruco,150,assigned,1,1,aruco:150,decoder_conflict,decoder_competition_or_disagreement,aruco:150,assigned,aruco:150,confirmed,,in_domain,true
2026-06-01/bee-5,2026-06-01,5,aruco:184,aruco,184,assigned,1,1,aruco:184,decoder_conflict,decoder_competition_or_disagreement,aruco:184,assigned,aruco:184,confirmed,,in_domain,true
2026-06-01/bee-6,2026-06-01,6,aruco:163,aruco,163,assigned,1,1,aruco:163,decoder_conflict,decoder_competition_or_disagreement,aruco:163,assigned,aruco:163,confirmed,,in_domain,true
2026-06-01/bee-7,2026-06-01,7,aruco:183,aruco,183,assigned,1,1,aruco:183,decoder_conflict,decoder_competition_or_disagreement,aruco:183,assigned,aruco:183,confirmed,,in_domain,true
2026-06-01/bee-8,2026-06-01,8,aruco:149,aruco,149,assigned,1,1,aruco:149,decoder_conflict,decoder_competition_or_disagreement,aruco:149,assigned,aruco:149,confirmed,,in_domain,true
2026-06-01/bee-9,2026-06-01,9,aruco:155,aruco,155,assigned,1,1,aruco:155,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:155,assigned,aruco:155,confirmed,,in_domain,true
2026-06-01/bee-10,2026-06-01,10,aruco:137,aruco,137,assigned,1,1,aruco:137,decoder_conflict,decoder_competition_or_disagreement,aruco:137,assigned,aruco:137,confirmed,,in_domain,true
2026-06-01/bee-11,2026-06-01,11,aruco:165,aruco,165,assigned,1,1,aruco:165,decoder_conflict,decoder_competition_or_disagreement,aruco:165,assigned,aruco:165,confirmed,,in_domain,true
2026-06-01/bee-12,2026-06-01,12,aruco:136,aruco,136,assigned,1,1,aruco:136,decoder_confirmed,,aruco:136,assigned,aruco:136,confirmed,,in_domain,true
2026-06-01/bee-13,2026-06-01,13,aruco:193,aruco,193,assigned,2,1;2,aruco:193,decoder_conflict,decoder_competition_or_disagreement,aruco:193,assigned,aruco:193,confirmed,,in_domain,true
2026-06-01/bee-14,2026-06-01,14,aruco:37,aruco,37,assigned,1,1,aruco:37,decoder_confirmed,,aruco:37,assigned,aruco:37,confirmed,,in_domain,true
2026-06-01/bee-15,2026-06-01,15,aruco:154,aruco,154,assigned,1,1,aruco:154,decoder_confirmed,,aruco:154,assigned,aruco:154,confirmed,,in_domain,true
2026-06-01/bee-16,2026-06-01,16,aruco:151,aruco,151,assigned,1,1,aruco:151,decoder_confirmed,,aruco:151,assigned,aruco:151,confirmed,,in_domain,true
2026-06-01/bee-17,2026-06-01,17,aruco:156,aruco,156,assigned,3,1;2;3,aruco:156,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:156,assigned,aruco:156,confirmed,,in_domain,true
2026-06-01/bee-18,2026-06-01,18,aruco:148,aruco,148,assigned,1,1,aruco:148,decoder_conflict,decoder_competition_or_disagreement,aruco:148,assigned,aruco:148,confirmed,,in_domain,true
2026-06-01/bee-19,2026-06-01,19,aruco:177,aruco,177,assigned,1,1,aruco:177,decoder_conflict,decoder_competition_or_disagreement,aruco:177,assigned,aruco:177,confirmed,,in_domain,true
2026-06-01/bee-20,2026-06-01,20,aruco:146,aruco,146,assigned,1,1,aruco:146,decoder_conflict,decoder_competition_or_disagreement,aruco:146,assigned,aruco:146,confirmed,,in_domain,true
2026-06-01/bee-21,2026-06-01,21,aruco:135,aruco,135,assigned,1,1,aruco:135,decoder_conflict,decoder_competition_or_disagreement,aruco:135,assigned,aruco:135,confirmed,,in_domain,true
2026-06-01/bee-22,2026-06-01,22,aruco:141,aruco,141,assigned,1,1,aruco:141,decoder_confirmed,,aruco:141,assigned,aruco:141,confirmed,,in_domain,true
2026-06-01/bee-23,2026-06-01,23,aruco:143,aruco,143,assigned,1,1,aruco:143,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:143,assigned,aruco:143,confirmed,,in_domain,true
2026-06-01/bee-24,2026-06-01,24,aruco:138,aruco,138,assigned,1,1,aruco:138,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:138,assigned,aruco:138,confirmed,,in_domain,true
2026-06-01/bee-25,2026-06-01,25,aruco:196,aruco,196,assigned,1,1,aruco:196,decoder_conflict,decoder_competition_or_disagreement,aruco:196,assigned,aruco:196,confirmed,,in_domain,true
2026-06-01/bee-26,2026-06-01,26,aruco:164,aruco,164,assigned,2,1;2,,decoder_found_id;no_tag_decoded,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,,missing_tag,aruco:164,confirmed,,in_domain,true
2026-06-01/bee-27,2026-06-01,27,aruco:185,aruco,185,assigned,1,1,aruco:185,decoder_conflict,decoder_competition_or_disagreement,aruco:185,assigned,aruco:185,confirmed,,in_domain,true
2026-06-01/bee-28,2026-06-01,28,aruco:176,aruco,176,assigned,1,1,aruco:176,decoder_conflict,decoder_competition_or_disagreement,aruco:176,assigned,aruco:176,confirmed,,in_domain,true
2026-06-01/bee-29,2026-06-01,29,aruco:173,aruco,173,assigned,1,1,aruco:173,decoder_conflict,decoder_competition_or_disagreement,aruco:173,assigned,aruco:173,confirmed,,in_domain,true
2026-06-01/bee-30,2026-06-01,30,aruco:162,aruco,162,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:162,confirmed,,in_domain,true
2026-06-02/bee-1,2026-06-02,1,aruco:182,aruco,182,assigned,1,1,aruco:182,decoder_conflict,decoder_competition_or_disagreement,aruco:182,assigned,aruco:182,confirmed,,in_domain,true
2026-06-02/bee-2,2026-06-02,2,aruco:153,aruco,153,assigned,2,1;2,aruco:153,decoder_confirmed_with_competing_ids;decoder_conflict,decoder_competition_or_disagreement,aruco:153,assigned,aruco:153,confirmed,,in_domain,true
2026-06-02/bee-3,2026-06-02,3,aruco:230,aruco,230,assigned,1,1,aruco:230,decoder_conflict,decoder_competition_or_disagreement,aruco:230,assigned,aruco:230,confirmed,,in_domain,true
2026-06-02/bee-4,2026-06-02,4,aruco:221,aruco,221,assigned,1,1,aruco:221,decoder_confirmed,,aruco:221,assigned,aruco:221,confirmed,,in_domain,true
2026-06-02/bee-5,2026-06-02,5,aruco:241,aruco,241,assigned,1,1,aruco:241,decoder_conflict,decoder_competition_or_disagreement,aruco:241,assigned,aruco:241,confirmed,,in_domain,true
2026-06-02/bee-6,2026-06-02,6,aruco:206,aruco,206,assigned,1,1,aruco:206,decoder_conflict,decoder_competition_or_disagreement,aruco:206,assigned,aruco:206,confirmed,,in_domain,true
2026-06-02/bee-7,2026-06-02,7,aruco:256,aruco,256,assigned,1,1,aruco:256,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:256,assigned,aruco:256,confirmed,,in_domain,true
2026-06-02/bee-8,2026-06-02,8,aruco:235,aruco,235,assigned,1,1,aruco:235,decoder_conflict,decoder_competition_or_disagreement,aruco:235,assigned,aruco:235,confirmed,,in_domain,true
2026-06-02/bee-9,2026-06-02,9,aruco:74,aruco,74,assigned,1,1,aruco:74,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:74,assigned,aruco:74,confirmed,,in_domain,true
2026-06-02/bee-10,2026-06-02,10,aruco:264,aruco,264,assigned,1,1,aruco:3047,decoder_conflict,decoder_competition_or_disagreement,aruco:3047,assigned,aruco:264,confirmed,,in_domain,true
2026-06-02/bee-11,2026-06-02,11,aruco:148,aruco,148,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:148,confirmed,,in_domain,true
2026-06-02/bee-12,2026-06-02,12,aruco:261,aruco,261,assigned,1,1,aruco:2745,decoder_conflict,decoder_competition_or_disagreement,aruco:2745,assigned,aruco:261,confirmed,,in_domain,true
2026-06-02/bee-13,2026-06-02,13,aruco:117,aruco,117,assigned,1,1,aruco:117,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:117,assigned,aruco:117,confirmed,,in_domain,true
2026-06-02/bee-14,2026-06-02,14,aruco:152,aruco,152,assigned,1,1,aruco:152,decoder_conflict,decoder_competition_or_disagreement,aruco:152,assigned,aruco:152,confirmed,,in_domain,true
2026-06-10/bee-1,2026-06-10,1,aruco:212,aruco,212,assigned,2,1;2,aruco:212,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:212,assigned,aruco:212,confirmed,,in_domain,true
2026-06-10/bee-2,2026-06-10,2,aruco:219,aruco,219,assigned,1,1,aruco:219,decoder_conflict,decoder_competition_or_disagreement,aruco:219,assigned,aruco:219,confirmed,,in_domain,true
2026-06-10/bee-3,2026-06-10,3,aruco:238,aruco,238,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:238,confirmed,,in_domain,true
2026-06-10/bee-4,2026-06-10,4,aruco:246,aruco,246,assigned,2,1;2,aruco:246,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:246,assigned,aruco:246,confirmed,,in_domain,true
2026-06-10/bee-5,2026-06-10,5,aruco:201,aruco,201,assigned,1,1,aruco:201,decoder_confirmed,,aruco:201,assigned,aruco:201,confirmed,,in_domain,true
2026-06-10/bee-6,2026-06-10,6,aruco:217,aruco,217,assigned,2,1;2,aruco:217,decoder_conflict,decoder_competition_or_disagreement,aruco:217,assigned,aruco:217,confirmed,,in_domain,true
2026-06-10/bee-7,2026-06-10,7,aruco:240,aruco,240,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:240,confirmed,,in_domain,true
2026-06-10/bee-8,2026-06-10,8,aruco:250,aruco,250,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:250,confirmed,,in_domain,true
2026-06-10/bee-9,2026-06-10,9,aruco:161,aruco,161,assigned,2,1;2,aruco:161,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:161,assigned,aruco:161,confirmed,,in_domain,true
2026-06-10/bee-10,2026-06-10,10,aruco:204,aruco,204,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:204,confirmed,,in_domain,true
2026-06-10/bee-11,2026-06-10,11,aruco:229,aruco,229,assigned,1,1,aruco:229,decoder_confirmed,,aruco:229,assigned,aruco:229,confirmed,,in_domain,true
2026-06-10/bee-12,2026-06-10,12,aruco:209,aruco,209,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:209,confirmed,,in_domain,true
2026-06-10/bee-13,2026-06-10,13,aruco:218,aruco,218,assigned,1,1,,no_tag_decoded,decoder_did_not_confirm_all_images,,missing_tag,aruco:218,confirmed,,in_domain,true
2026-06-10/bee-14,2026-06-10,14,aruco:260,aruco,260,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:260,confirmed,,in_domain,true
2026-06-10/bee-15,2026-06-10,15,aruco:254,aruco,254,assigned,1,1,aruco:254,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:254,assigned,aruco:254,confirmed,,in_domain,true
2026-06-10/bee-16,2026-06-10,16,aruco:239,aruco,239,assigned,1,1,aruco:239,decoder_conflict,decoder_competition_or_disagreement,aruco:239,assigned,aruco:239,confirmed,,in_domain,true
2026-06-10/bee-17,2026-06-10,17,aruco:233,aruco,233,assigned,2,1;2,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:233,confirmed,,in_domain,true
2026-06-10/bee-18,2026-06-10,18,aruco:259,aruco,259,assigned,1,1,aruco:259,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:259,assigned,aruco:259,confirmed,,in_domain,true
2026-06-10/bee-19,2026-06-10,19,aruco:208,aruco,208,assigned,2,1;2,aruco:208,decoder_confirmed_with_competing_ids;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:208,assigned,aruco:208,confirmed,,in_domain,true
2026-06-10/bee-20,2026-06-10,20,aruco:159,aruco,159,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:159,confirmed,,in_domain,true
2026-06-10/bee-21,2026-06-10,21,aruco:242,aruco,242,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:242,confirmed,,in_domain,true
2026-06-10/bee-22,2026-06-10,22,aruco:237,aruco,237,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:237,confirmed,,in_domain,true
2026-06-10/bee-23,2026-06-10,23,aruco:234,aruco,234,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:234,confirmed,,in_domain,true
2026-06-10/bee-24,2026-06-10,24,aruco:222,aruco,222,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:222,confirmed,,in_domain,true
2026-06-10/bee-25,2026-06-10,25,aruco:205,aruco,205,assigned,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:205,confirmed,,in_domain,true
2026-06-10/bee-26,2026-06-10,26,aruco:214,aruco,214,assigned,2,1;2,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,aruco:214,confirmed,,in_domain,true
